instance,run_type,run,n_jobs,n_tools,magazine_size,variation,n_switches,run_time,author
yan_8_15_10_30,RANDOM-SD,4,8,15,10,30,9,1.118,yan
yan_8_15_10_30,RANDOM-SD,2,8,15,10,30,9,1.172,yan
yan_8_15_10_30,RANDOM-SD,3,8,15,10,30,9,1.198,yan
yan_8_15_10_30,RANDOM-SD,1,8,15,10,30,9,1.215,yan
yan_8_15_10_30,RANDOM-SD,0,8,15,10,30,9,1.409,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,30,8,14.36,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,30,8,13.795,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,30,8,14.062,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,30,8,13.306,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,30,8,13.348,yan
cram_30_40_25_1,TOOLSEQ-SD,0,30,40,25,1,38,1.949,cram
cram_30_40_25_1,TOOLSEQ-SD,1,30,40,25,1,38,2.193,cram
cram_30_40_25_1,TOOLSEQ-SD,3,30,40,25,1,38,2.114,cram
cram_30_40_25_1,TOOLSEQ-SD,2,30,40,25,1,38,2.071,cram
cram_30_40_25_1,TOOLSEQ-SD,4,30,40,25,1,38,2.254,cram
cram_30_40_25_1,ORDERED-SD,4,30,40,25,1,56,1.975,cram
cram_30_40_25_1,ORDERED-SD,0,30,40,25,1,56,1.838,cram
cram_30_40_25_1,ORDERED-SD,1,30,40,25,1,56,2.127,cram
cram_30_40_25_1,ORDERED-SD,3,30,40,25,1,56,2.054,cram
cram_30_40_25_1,ORDERED-SD,2,30,40,25,1,56,2.119,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEED7,2,30,40,25,1,38,30.748,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEED7,3,30,40,25,1,38,30.399,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEED7,1,30,40,25,1,38,31.981,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEED7,0,30,40,25,1,38,33.198,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEED7,4,30,40,25,1,38,30.577,cram
cram_30_40_25_1,RANDOM-SD,4,30,40,25,1,55,3.086,cram
cram_30_40_25_1,RANDOM-SD,2,30,40,25,1,55,3.03,cram
cram_30_40_25_1,RANDOM-SD,3,30,40,25,1,55,3.08,cram
cram_30_40_25_1,RANDOM-SD,1,30,40,25,1,55,2.969,cram
cram_30_40_25_1,RANDOM-SD,0,30,40,25,1,55,2.53,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEEDNO,1,30,40,25,1,38,47.696,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEEDNO,0,30,40,25,1,36,61.401,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEEDNO,2,30,40,25,1,37,52.425,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEEDNO,3,30,40,25,1,37,56.899,cram
cram_30_40_25_1,RANDOM-SA-SWAP-SW-SEEDNO,4,30,40,25,1,35,55.948,cram
cram_30_40_25_2,TOOLSEQ-SD,0,30,40,25,2,38,1.951,cram
cram_30_40_25_2,TOOLSEQ-SD,1,30,40,25,2,38,2.074,cram
cram_30_40_25_2,TOOLSEQ-SD,3,30,40,25,2,38,1.994,cram
cram_30_40_25_2,TOOLSEQ-SD,2,30,40,25,2,38,1.959,cram
cram_30_40_25_2,TOOLSEQ-SD,4,30,40,25,2,38,2.034,cram
cram_30_40_25_2,ORDERED-SD,4,30,40,25,2,51,2.004,cram
cram_30_40_25_2,ORDERED-SD,0,30,40,25,2,51,1.786,cram
cram_30_40_25_2,ORDERED-SD,1,30,40,25,2,51,1.812,cram
cram_30_40_25_2,ORDERED-SD,3,30,40,25,2,51,1.868,cram
cram_30_40_25_2,ORDERED-SD,2,30,40,25,2,51,1.877,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEED7,2,30,40,25,2,34,36.1,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEED7,3,30,40,25,2,34,41.99,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEED7,1,30,40,25,2,34,36.042,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEED7,0,30,40,25,2,34,35.086,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEED7,4,30,40,25,2,34,40.851,cram
cram_30_40_25_2,RANDOM-SD,4,30,40,25,2,53,1.827,cram
cram_30_40_25_2,RANDOM-SD,2,30,40,25,2,53,1.832,cram
cram_30_40_25_2,RANDOM-SD,3,30,40,25,2,53,1.976,cram
cram_30_40_25_2,RANDOM-SD,1,30,40,25,2,53,1.797,cram
cram_30_40_25_2,RANDOM-SD,0,30,40,25,2,53,1.871,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEEDNO,1,30,40,25,2,37,49.139,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEEDNO,0,30,40,25,2,37,46.346,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEEDNO,2,30,40,25,2,34,55.341,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEEDNO,3,30,40,25,2,34,52.153,cram
cram_30_40_25_2,RANDOM-SA-SWAP-SW-SEEDNO,4,30,40,25,2,36,45.701,cram
cram_30_40_25_3,TOOLSEQ-SD,0,30,40,25,3,40,2.091,cram
cram_30_40_25_3,TOOLSEQ-SD,1,30,40,25,3,40,2.707,cram
cram_30_40_25_3,TOOLSEQ-SD,3,30,40,25,3,40,2.575,cram
cram_30_40_25_3,TOOLSEQ-SD,2,30,40,25,3,40,2.506,cram
cram_30_40_25_3,TOOLSEQ-SD,4,30,40,25,3,40,2.472,cram
cram_30_40_25_3,ORDERED-SD,4,30,40,25,3,49,2.681,cram
cram_30_40_25_3,ORDERED-SD,0,30,40,25,3,49,1.722,cram
cram_30_40_25_3,ORDERED-SD,1,30,40,25,3,49,2.443,cram
cram_30_40_25_3,ORDERED-SD,3,30,40,25,3,49,2.473,cram
cram_30_40_25_3,ORDERED-SD,2,30,40,25,3,49,2.457,cram
cram_30_40_25_3,RANDOM-SA-SWAP-SW-SEED7,2,30,40,25,3,33,34.698,cram
cram_30_40_25_3,RANDOM-SA-SWAP-SW-SEED7,3,30,40,25,3,33,36.405,cram
cram_30_40_25_3,RANDOM-SA-SWAP-SW-SEED7,1,30,40,25,3,33,35.92,cram
cram_30_40_25_3,RANDOM-SA-SWAP-SW-SEED7,0,30,40,25,3,33,34.568,cram
cram_30_40_25_3,RANDOM-SA-SWAP-SW-SEED7,4,30,40,25,3,33,36.162,cram
cram_30_40_25_3,RANDOM-SD,4,30,40,25,3,53,2.616,cram
cram_30_40_25_3,RANDOM-SD,2,30,40,25,3,53,2.31,cram
cram_30_40_25_3,RANDOM-SD,3,30,40,25,3,53,2.391,cram
cram_30_40_25_3,RANDOM-SD,1,30,40,25,3,53,2.013,cram
cram_30_40_25_3,RANDOM-SD,0,30,40,25,3,53,1.83,cram
